,Sample_ID,Run_ID,Release_version,Sex,Body_site
2777,SRS483461,SRR996790,2.0,male ,antecubital fossa 
2792,SRS483469,SRR996710,2.0,male ,antecubital fossa 
2793,SRS483469,SRR996798,2.0,male ,antecubital fossa 
2798,SRS483472,SRR996713,2.0,male ,antecubital fossa 
2799,SRS483472,SRR996801,2.0,male ,antecubital fossa 
2806,SRS483476,SRR996717,2.0,male ,antecubital fossa 
2807,SRS483476,SRR996805,2.0,male ,antecubital fossa 
2816,SRS483481,SRR996722,2.0,male ,antecubital fossa 
2817,SRS483481,SRR996810,2.0,male ,antecubital fossa 
2822,SRS483484,SRR996725,2.0,male ,antecubital fossa 
2823,SRS483484,SRR996813,2.0,male ,antecubital fossa 
2830,SRS483488,SRR996729,2.0,male ,antecubital fossa 
2831,SRS483488,SRR996817,2.0,male ,antecubital fossa 
2840,SRS483493,SRR996734,2.0,male ,antecubital fossa 
2841,SRS483493,SRR996822,2.0,male ,antecubital fossa 
2846,SRS483496,SRR996737,2.0,male ,antecubital fossa 
2847,SRS483496,SRR996825,2.0,male ,antecubital fossa 
2858,SRS483502,SRR996744,2.0,male ,antecubital fossa 
2859,SRS483502,SRR996832,2.0,male ,antecubital fossa 
2862,SRS483504,SRR996833,2.0,male ,antecubital fossa 
2863,SRS483504,SRR996893,2.0,male ,antecubital fossa 
2864,SRS483505,SRR996834,2.0,male ,antecubital fossa 
2865,SRS483505,SRR996894,2.0,male ,antecubital fossa 
2868,SRS483507,SRR996836,2.0,male ,antecubital fossa 
2869,SRS483507,SRR996896,2.0,male ,antecubital fossa 
2870,SRS483508,SRR996837,2.0,male ,antecubital fossa 
2871,SRS483508,SRR996897,2.0,male ,antecubital fossa 
2880,SRS483513,SRR996842,2.0,male ,antecubital fossa 
2881,SRS483513,SRR996902,2.0,male ,antecubital fossa 
2884,SRS483515,SRR996843,2.0,male ,antecubital fossa 
2885,SRS483515,SRR996903,2.0,male ,antecubital fossa 
2886,SRS483516,SRR996845,2.0,male ,antecubital fossa 
2887,SRS483516,SRR996905,2.0,male ,antecubital fossa 
2888,SRS483517,SRR996846,2.0,male ,antecubital fossa 
2889,SRS483517,SRR996906,2.0,male ,antecubital fossa 
2894,SRS483520,SRR996849,2.0,male ,antecubital fossa 
2895,SRS483520,SRR996909,2.0,male ,antecubital fossa 
2896,SRS483521,SRR996850,2.0,male ,antecubital fossa 
2897,SRS483521,SRR996910,2.0,male ,antecubital fossa 
2900,SRS483523,SRR996852,2.0,male ,antecubital fossa 
2901,SRS483523,SRR996912,2.0,male ,antecubital fossa 
2902,SRS483524,SRR996853,2.0,male ,antecubital fossa 
