,Sample ID,Run ID,Release version,Sample ID,Sex,Body site
3845,SRS731589,SRR1631453,2.0,,,
3846,SRS731589,SRR1631454,2.0,,,
3847,SRS731590,SRR1631455,2.0,,,
3848,SRS731590,SRR1631456,2.0,,,
3849,SRS731590,SRR1631457,2.0,,,
3850,SRS731590,SRR1631458,2.0,,,
3851,SRS731590,SRR1631459,2.0,,,
3852,SRS731590,SRR1631460,2.0,,,
3853,SRS731590,SRR1631461,2.0,,,
3854,SRS731591,SRR1631462,2.0,,,
3855,SRS731591,SRR1631463,2.0,,,
3856,SRS731591,SRR1631464,2.0,,,
3857,SRS731591,SRR1631465,2.0,,,
3858,SRS731591,SRR1631466,2.0,,,
3859,SRS731591,SRR1631467,2.0,,,
3860,SRS731592,SRR1631468,2.0,,,
3861,SRS731592,SRR1631469,2.0,,,
3862,SRS731592,SRR1631470,2.0,,,
3863,SRS731592,SRR1631471,2.0,,,
3864,SRS731592,SRR1631472,2.0,,,
3865,SRS731592,SRR1631473,2.0,,,
3866,SRS731593,SRR1631474,2.0,,,
3867,SRS731593,SRR1631475,2.0,,,
3868,SRS731593,SRR1631476,2.0,,,
3869,SRS731593,SRR1631477,2.0,,,
3870,SRS731593,SRR1631478,2.0,,,
3871,SRS731593,SRR1631479,2.0,,,
3872,SRS731594,SRR1631480,2.0,,,
3873,SRS731594,SRR1631481,2.0,,,
3874,SRS731594,SRR1631482,2.0,,,
3875,SRS731594,SRR1631483,2.0,,,
3876,SRS731595,SRR1631484,2.0,,,
3877,SRS731595,SRR1631485,2.0,,,
3878,SRS731595,SRR1631486,2.0,,,
3879,SRS731595,SRR1631487,2.0,,,
3880,SRS731596,SRR1631488,2.0,,,
3881,SRS731596,SRR1631489,2.0,,,
3882,SRS731596,SRR1631490,2.0,,,
3883,SRS731596,SRR1631491,2.0,,,
3884,SRS731596,SRR1631492,2.0,,,
3885,SRS731596,SRR1631493,2.0,,,
3886,SRS731597,SRR1631494,2.0,,,
3887,SRS731597,SRR1631495,2.0,,,
3888,SRS731597,SRR1631496,2.0,,,
3889,SRS731597,SRR1631497,2.0,,,
3890,SRS731597,SRR1631498,2.0,,,
3891,SRS731597,SRR1631499,2.0,,,
3892,SRS731598,SRR1631500,2.0,,,
3893,SRS731598,SRR1631501,2.0,,,
3894,SRS731598,SRR1631502,2.0,,,
3895,SRS731598,SRR1631503,2.0,,,
3896,SRS731598,SRR1631504,2.0,,,
3897,SRS731598,SRR1631505,2.0,,,
3898,SRS731599,SRR1631506,2.0,,,
3899,SRS731599,SRR1631507,2.0,,,
3900,SRS731599,SRR1631508,2.0,,,
3901,SRS731599,SRR1631509,2.0,,,
3902,SRS731599,SRR1631510,2.0,,,
3903,SRS731599,SRR1631511,2.0,,,
3904,SRS731600,SRR1631512,2.0,,,
3905,SRS731600,SRR1631513,2.0,,,
3906,SRS731600,SRR1631514,2.0,,,
3907,SRS731600,SRR1631515,2.0,,,
3908,SRS731600,SRR1631516,2.0,,,
3909,SRS731600,SRR1631517,2.0,,,
3910,SRS731601,SRR1631518,2.0,,,
3911,SRS731601,SRR1631519,2.0,,,
3912,SRS731601,SRR1631520,2.0,,,
3913,SRS731601,SRR1631521,2.0,,,
3914,SRS731601,SRR1631522,2.0,,,
3915,SRS731601,SRR1631523,2.0,,,
3916,SRS731601,SRR1631524,2.0,,,
3917,SRS731602,SRR1631525,2.0,,,
3918,SRS731602,SRR1631526,2.0,,,
3919,SRS731602,SRR1631527,2.0,,,
3920,SRS731602,SRR1631528,2.0,,,
3921,SRS731602,SRR1631529,2.0,,,
3922,SRS731602,SRR1631530,2.0,,,
3923,SRS731603,SRR1631531,2.0,,,
3924,SRS731603,SRR1631532,2.0,,,
3925,SRS731603,SRR1631533,2.0,,,
3926,SRS731603,SRR1631534,2.0,,,
3927,SRS731603,SRR1631535,2.0,,,
3928,SRS731603,SRR1631536,2.0,,,
3929,SRS731604,SRR1631537,2.0,,,
3930,SRS731604,SRR1631538,2.0,,,
3931,SRS731604,SRR1631539,2.0,,,
3932,SRS731604,SRR1631540,2.0,,,
3933,SRS731604,SRR1631541,2.0,,,
3934,SRS731604,SRR1631542,2.0,,,
3935,SRS731604,SRR1631543,2.0,,,
3936,SRS731604,SRR1631544,2.0,,,
3937,SRS731604,SRR1631545,2.0,,,
3938,SRS731604,SRR1631546,2.0,,,
3939,SRS731604,SRR1631547,2.0,,,
3940,SRS731604,SRR1631548,2.0,,,
3941,SRS731604,SRR1631549,2.0,,,
3942,SRS731604,SRR1631550,2.0,,,
3943,SRS731605,SRR1631551,2.0,,,
3944,SRS731605,SRR1631552,2.0,,,
3945,SRS731605,SRR1631553,2.0,,,
3946,SRS731605,SRR1631554,2.0,,,
3947,SRS731605,SRR1631555,2.0,,,
3948,SRS731605,SRR1631556,2.0,,,
3949,SRS731606,SRR1631557,2.0,,,
3950,SRS731606,SRR1631558,2.0,,,
3951,SRS731606,SRR1631559,2.0,,,
3952,SRS731606,SRR1631560,2.0,,,
3953,SRS731607,SRR1631561,2.0,,,
3954,SRS731607,SRR1631562,2.0,,,
3955,SRS731607,SRR1631563,2.0,,,
3956,SRS731607,SRR1631564,2.0,,,
3957,SRS731607,SRR1631565,2.0,,,
3958,SRS731607,SRR1631566,2.0,,,
3959,SRS731684,SRR1631660,2.0,,,
3960,SRS731684,SRR1631661,2.0,,,
3961,SRS731684,SRR1631662,2.0,,,
3962,SRS731684,SRR1631663,2.0,,,
3963,SRS731684,SRR1631664,2.0,,,
3964,SRS731684,SRR1631665,2.0,,,
3965,SRS731684,SRR1631666,2.0,,,
3966,SRS731685,SRR1631673,2.0,,,
3967,SRS731685,SRR1631674,2.0,,,
3968,SRS731685,SRR1631675,2.0,,,
3969,SRS731685,SRR1631676,2.0,,,
3970,SRS731685,SRR1631677,2.0,,,
3971,SRS731685,SRR1631678,2.0,,,
3972,SRS731686,SRR1631667,2.0,,,
3973,SRS731686,SRR1631668,2.0,,,
3974,SRS731686,SRR1631669,2.0,,,
3975,SRS731686,SRR1631670,2.0,,,
3976,SRS731686,SRR1631671,2.0,,,
3977,SRS731686,SRR1631672,2.0,,,
3978,SRS731687,SRR1631679,2.0,,,
3979,SRS731687,SRR1631680,2.0,,,
3980,SRS731687,SRR1631681,2.0,,,
3981,SRS731687,SRR1631682,2.0,,,
3982,SRS731687,SRR1631683,2.0,,,
3983,SRS731687,SRR1631684,2.0,,,
3984,SRS731687,SRR1631685,2.0,,,
3985,SRS731688,SRR1631686,2.0,,,
3986,SRS731688,SRR1631687,2.0,,,
3987,SRS731688,SRR1631688,2.0,,,
3988,SRS731688,SRR1631689,2.0,,,
3989,SRS731688,SRR1631690,2.0,,,
3990,SRS731688,SRR1631691,2.0,,,
3991,SRS731688,SRR1631692,2.0,,,
3992,SRS731688,SRR1631693,2.0,,,
3993,SRS731688,SRR1631694,2.0,,,
3994,SRS731688,SRR1631695,2.0,,,
3995,SRS731688,SRR1631696,2.0,,,
3996,SRS731688,SRR1631697,2.0,,,
3997,SRS731688,SRR1631698,2.0,,,
3998,SRS731688,SRR1631699,2.0,,,
3999,SRS731689,SRR1631706,2.0,,,
4000,SRS731689,SRR1631707,2.0,,,
4001,SRS731689,SRR1631708,2.0,,,
4002,SRS731689,SRR1631709,2.0,,,
4003,SRS731690,SRR1631700,2.0,,,
4004,SRS731690,SRR1631701,2.0,,,
4005,SRS731690,SRR1631702,2.0,,,
4006,SRS731690,SRR1631703,2.0,,,
4007,SRS731690,SRR1631704,2.0,,,
4008,SRS731690,SRR1631705,2.0,,,
4009,SRS731691,SRR1631710,2.0,,,
4010,SRS731691,SRR1631711,2.0,,,
4011,SRS731691,SRR1631712,2.0,,,
4012,SRS731691,SRR1631713,2.0,,,
4013,SRS731691,SRR1631714,2.0,,,
4014,SRS731691,SRR1631715,2.0,,,
4015,SRS731692,SRR1631716,2.0,,,
4016,SRS731692,SRR1631717,2.0,,,
4017,SRS731692,SRR1631718,2.0,,,
4018,SRS731692,SRR1631719,2.0,,,
4019,SRS731692,SRR1631720,2.0,,,
4020,SRS731692,SRR1631721,2.0,,,
4021,SRS731693,SRR1631722,2.0,,,
4022,SRS731693,SRR1631723,2.0,,,
4023,SRS731693,SRR1631724,2.0,,,
4024,SRS731693,SRR1631725,2.0,,,
4025,SRS731931,SRR1632302,2.0,,,
4026,SRS731931,SRR1632303,2.0,,,
4027,SRS731931,SRR1632304,2.0,,,
4028,SRS731931,SRR1632305,2.0,,,
4029,SRS731931,SRR1632306,2.0,,,
4030,SRS731931,SRR1632307,2.0,,,
4031,SRS731932,SRR1632296,2.0,,,
4032,SRS731932,SRR1632297,2.0,,,
4033,SRS731932,SRR1632298,2.0,,,
4034,SRS731932,SRR1632299,2.0,,,
4035,SRS731932,SRR1632300,2.0,,,
4036,SRS731932,SRR1632301,2.0,,,
4037,SRS731933,SRR1632308,2.0,,,
4038,SRS731933,SRR1632309,2.0,,,
4039,SRS731933,SRR1632310,2.0,,,
4040,SRS731933,SRR1632311,2.0,,,
4041,SRS731933,SRR1632312,2.0,,,
4042,SRS731933,SRR1632313,2.0,,,
4043,SRS731934,SRR1632314,2.0,,,
4044,SRS731934,SRR1632315,2.0,,,
4045,SRS731934,SRR1632316,2.0,,,
4046,SRS731934,SRR1632317,2.0,,,
4047,SRS731934,SRR1632318,2.0,,,
4048,SRS731934,SRR1632319,2.0,,,
4049,SRS731934,SRR1632320,2.0,,,
4050,SRS731935,SRR1632321,2.0,,,
4051,SRS731935,SRR1632322,2.0,,,
4052,SRS731935,SRR1632323,2.0,,,
4053,SRS731935,SRR1632324,2.0,,,
4054,SRS731935,SRR1632325,2.0,,,
4055,SRS731935,SRR1632326,2.0,,,
4056,SRS731935,SRR1632327,2.0,,,
4057,SRS731936,SRR1632328,2.0,,,
4058,SRS731936,SRR1632329,2.0,,,
4059,SRS731936,SRR1632330,2.0,,,
4060,SRS731936,SRR1632331,2.0,,,
4061,SRS731937,SRR1632332,2.0,,,
4062,SRS731937,SRR1632333,2.0,,,
4063,SRS731937,SRR1632334,2.0,,,
4064,SRS731937,SRR1632335,2.0,,,
4065,SRS731937,SRR1632336,2.0,,,
4066,SRS731937,SRR1632337,2.0,,,
4067,SRS731937,SRR1632338,2.0,,,
4068,SRS731938,SRR1632339,2.0,,,
4069,SRS731938,SRR1632340,2.0,,,
4070,SRS731938,SRR1632341,2.0,,,
4071,SRS731938,SRR1632342,2.0,,,
4072,SRS731938,SRR1632343,2.0,,,
4073,SRS731938,SRR1632344,2.0,,,
4074,SRS731938,SRR1632345,2.0,,,
4075,SRS731939,SRR1632346,2.0,,,
4076,SRS731939,SRR1632347,2.0,,,
4077,SRS731939,SRR1632348,2.0,,,
4078,SRS731939,SRR1632349,2.0,,,
4079,SRS731939,SRR1632350,2.0,,,
4080,SRS731939,SRR1632351,2.0,,,
4081,SRS731940,SRR1632352,2.0,,,
4082,SRS731940,SRR1632353,2.0,,,
4083,SRS731940,SRR1632354,2.0,,,
4084,SRS731940,SRR1632355,2.0,,,
4085,SRS731940,SRR1632356,2.0,,,
4086,SRS731940,SRR1632357,2.0,,,
4087,SRS731941,SRR1632358,2.0,,,
4088,SRS731941,SRR1632359,2.0,,,
4089,SRS731941,SRR1632360,2.0,,,
4090,SRS731941,SRR1632361,2.0,,,
4091,SRS731941,SRR1632362,2.0,,,
4092,SRS731941,SRR1632363,2.0,,,
4093,SRS731941,SRR1632364,2.0,,,
4094,SRS731942,SRR1632365,2.0,,,
4095,SRS731942,SRR1632366,2.0,,,
4096,SRS731942,SRR1632367,2.0,,,
4097,SRS731942,SRR1632368,2.0,,,
4098,SRS731942,SRR1632369,2.0,,,
4099,SRS731942,SRR1632370,2.0,,,
4100,SRS731942,SRR1632371,2.0,,,
4101,SRS731942,SRR1632372,2.0,,,
4102,SRS731942,SRR1632373,2.0,,,
4103,SRS731942,SRR1632374,2.0,,,
4104,SRS731942,SRR1632375,2.0,,,
4105,SRS731942,SRR1632376,2.0,,,
4106,SRS731942,SRR1632377,2.0,,,
4107,SRS731942,SRR1632378,2.0,,,
4108,SRS731943,SRR1632379,2.0,,,
4109,SRS731943,SRR1632380,2.0,,,
4110,SRS731943,SRR1632381,2.0,,,
4111,SRS731943,SRR1632382,2.0,,,
4112,SRS731943,SRR1632383,2.0,,,
4113,SRS731943,SRR1632384,2.0,,,
4114,SRS731944,SRR1632385,2.0,,,
4115,SRS731944,SRR1632386,2.0,,,
4116,SRS731944,SRR1632387,2.0,,,
4117,SRS731944,SRR1632388,2.0,,,
4118,SRS731945,SRR1632389,2.0,,,
4119,SRS731945,SRR1632390,2.0,,,
4120,SRS731945,SRR1632391,2.0,,,
4121,SRS731945,SRR1632392,2.0,,,
4122,SRS731945,SRR1632393,2.0,,,
4123,SRS731945,SRR1632394,2.0,,,
4124,SRS731946,SRR1632395,2.0,,,
4125,SRS731946,SRR1632396,2.0,,,
4126,SRS731946,SRR1632397,2.0,,,
4127,SRS731946,SRR1632398,2.0,,,
4128,SRS731946,SRR1632399,2.0,,,
4129,SRS731946,SRR1632400,2.0,,,
4130,SRS731947,SRR1632401,2.0,,,
4131,SRS731947,SRR1632402,2.0,,,
4132,SRS731947,SRR1632403,2.0,,,
4133,SRS731947,SRR1632404,2.0,,,
4134,SRS731948,SRR1632405,2.0,,,
4135,SRS731948,SRR1632406,2.0,,,
4136,SRS731948,SRR1632407,2.0,,,
4137,SRS731948,SRR1632408,2.0,,,
4138,SRS731948,SRR1632409,2.0,,,
4139,SRS731948,SRR1632410,2.0,,,
4140,SRS731948,SRR1632411,2.0,,,
4141,SRS731949,SRR1632412,2.0,,,
4142,SRS731949,SRR1632413,2.0,,,
4143,SRS731949,SRR1632414,2.0,,,
4144,SRS731949,SRR1632415,2.0,,,
4145,SRS731949,SRR1632416,2.0,,,
4146,SRS731949,SRR1632417,2.0,,,
4147,SRS731950,SRR1632418,2.0,,,
4148,SRS731950,SRR1632419,2.0,,,
4149,SRS731950,SRR1632420,2.0,,,
4150,SRS731950,SRR1632421,2.0,,,
4151,SRS731950,SRR1632422,2.0,,,
4152,SRS731950,SRR1632423,2.0,,,
4153,SRS731952,SRR1632425,2.0,,,
4154,SRS731952,SRR1632426,2.0,,,
4155,SRS731952,SRR1632427,2.0,,,
4156,SRS731952,SRR1632428,2.0,,,
4157,SRS731952,SRR1632429,2.0,,,
4158,SRS731952,SRR1632430,2.0,,,
4159,SRS731953,SRR1632431,2.0,,,
4160,SRS731953,SRR1632432,2.0,,,
4161,SRS731953,SRR1632433,2.0,,,
4162,SRS731953,SRR1632434,2.0,,,
4163,SRS731953,SRR1632435,2.0,,,
4164,SRS731953,SRR1632436,2.0,,,
4165,SRS731954,SRR1632437,2.0,,,
4166,SRS731954,SRR1632438,2.0,,,
4167,SRS731954,SRR1632439,2.0,,,
4168,SRS731954,SRR1632440,2.0,,,
4169,SRS731954,SRR1632441,2.0,,,
4170,SRS731954,SRR1632442,2.0,,,
4171,SRS731954,SRR1632443,2.0,,,
4172,SRS731954,SRR1632444,2.0,,,
4173,SRS731954,SRR1632445,2.0,,,
4174,SRS731954,SRR1632446,2.0,,,
4175,SRS731954,SRR1632447,2.0,,,
4176,SRS731954,SRR1632448,2.0,,,
4177,SRS731954,SRR1632449,2.0,,,
4178,SRS731954,SRR1632450,2.0,,,
4179,SRS731955,SRR1632451,2.0,,,
4180,SRS731955,SRR1632452,2.0,,,
4181,SRS731955,SRR1632453,2.0,,,
4182,SRS731955,SRR1632454,2.0,,,
4183,SRS731955,SRR1632455,2.0,,,
4184,SRS731955,SRR1632456,2.0,,,
4185,SRS731956,SRR1632457,2.0,,,
4186,SRS731956,SRR1632458,2.0,,,
4187,SRS731956,SRR1632459,2.0,,,
4188,SRS731956,SRR1632460,2.0,,,
4189,SRS731956,SRR1632461,2.0,,,
4190,SRS731956,SRR1632462,2.0,,,
4191,SRS731957,SRR1632463,2.0,,,
4192,SRS731957,SRR1632464,2.0,,,
4193,SRS731957,SRR1632465,2.0,,,
4194,SRS731957,SRR1632466,2.0,,,
4195,SRS731957,SRR1632467,2.0,,,
4196,SRS731957,SRR1632468,2.0,,,
4197,SRS731958,SRR1632469,2.0,,,
4198,SRS731958,SRR1632470,2.0,,,
4199,SRS731958,SRR1632471,2.0,,,
4200,SRS731958,SRR1632472,2.0,,,
4201,SRS731958,SRR1632473,2.0,,,
4202,SRS731958,SRR1632474,2.0,,,
4203,SRS731959,SRR1632475,2.0,,,
4204,SRS731959,SRR1632476,2.0,,,
4205,SRS731959,SRR1632477,2.0,,,
4206,SRS731959,SRR1632478,2.0,,,
4207,SRS731959,SRR1632479,2.0,,,
4208,SRS731959,SRR1632480,2.0,,,
4209,SRS731960,SRR1632481,2.0,,,
4210,SRS731960,SRR1632482,2.0,,,
4211,SRS731960,SRR1632483,2.0,,,
4212,SRS731960,SRR1632484,2.0,,,
4213,SRS731961,SRR1632485,2.0,,,
4214,SRS731961,SRR1632486,2.0,,,
4215,SRS731961,SRR1632487,2.0,,,
4216,SRS731961,SRR1632488,2.0,,,
4217,SRS731961,SRR1632489,2.0,,,
4218,SRS731961,SRR1632490,2.0,,,
4219,SRS731967,SRR1632785,2.0,,,
4220,SRS731967,SRR1632786,2.0,,,
4221,SRS731967,SRR1632787,2.0,,,
4222,SRS731967,SRR1632788,2.0,,,
4223,SRS731968,SRR1632789,2.0,,,
4224,SRS731968,SRR1632790,2.0,,,
4225,SRS731968,SRR1632791,2.0,,,
4226,SRS731968,SRR1632792,2.0,,,
4227,SRS731968,SRR1632793,2.0,,,
4228,SRS731968,SRR1632794,2.0,,,
4229,SRS731969,SRR1632795,2.0,,,
4230,SRS731969,SRR1632796,2.0,,,
4231,SRS731969,SRR1632797,2.0,,,
4232,SRS731969,SRR1632798,2.0,,,
4233,SRS731969,SRR1632799,2.0,,,
4234,SRS731969,SRR1632800,2.0,,,
4235,SRS731969,SRR1632801,2.0,,,
4236,SRS731970,SRR1632802,2.0,,,
4237,SRS731970,SRR1632803,2.0,,,
4238,SRS731970,SRR1632804,2.0,,,
4239,SRS731970,SRR1632805,2.0,,,
4240,SRS731970,SRR1632806,2.0,,,
4241,SRS731970,SRR1632807,2.0,,,
4242,SRS731970,SRR1632808,2.0,,,
4243,SRS731970,SRR1632809,2.0,,,
4244,SRS731970,SRR1632810,2.0,,,
4245,SRS731970,SRR1632811,2.0,,,
4246,SRS731970,SRR1632812,2.0,,,
4247,SRS731970,SRR1632813,2.0,,,
4248,SRS731970,SRR1632814,2.0,,,
4249,SRS731970,SRR1632815,2.0,,,
4250,SRS731971,SRR1632816,2.0,,,
4251,SRS731971,SRR1632817,2.0,,,
4252,SRS731971,SRR1632818,2.0,,,
4253,SRS731971,SRR1632819,2.0,,,
4254,SRS731971,SRR1632820,2.0,,,
4255,SRS731971,SRR1632821,2.0,,,
4256,SRS731972,SRR1632822,2.0,,,
4257,SRS731972,SRR1632823,2.0,,,
4258,SRS731972,SRR1632824,2.0,,,
4259,SRS731972,SRR1632825,2.0,,,
4260,SRS731972,SRR1632826,2.0,,,
4261,SRS731972,SRR1632827,2.0,,,
4262,SRS731972,SRR1632828,2.0,,,
4263,SRS731973,SRR1632829,2.0,,,
4264,SRS731973,SRR1632830,2.0,,,
4265,SRS731973,SRR1632831,2.0,,,
4266,SRS731973,SRR1632832,2.0,,,
4267,SRS731973,SRR1632833,2.0,,,
4268,SRS731973,SRR1632834,2.0,,,
4269,SRS731974,SRR1632835,2.0,,,
4270,SRS731974,SRR1632836,2.0,,,
4271,SRS731974,SRR1632837,2.0,,,
4272,SRS731974,SRR1632838,2.0,,,
4273,SRS731974,SRR1632839,2.0,,,
4274,SRS731974,SRR1632840,2.0,,,
4275,SRS731975,SRR1632841,2.0,,,
4276,SRS731975,SRR1632842,2.0,,,
4277,SRS731975,SRR1632843,2.0,,,
4278,SRS731975,SRR1632844,2.0,,,
4279,SRS731975,SRR1632845,2.0,,,
4280,SRS731975,SRR1632846,2.0,,,
4281,SRS731975,SRR1632847,2.0,,,
4282,SRS731976,SRR1632848,2.0,,,
4283,SRS731976,SRR1632849,2.0,,,
4284,SRS731976,SRR1632850,2.0,,,
4285,SRS731976,SRR1632851,2.0,,,
4286,SRS731976,SRR1632852,2.0,,,
4287,SRS731976,SRR1632853,2.0,,,
4288,SRS731976,SRR1632854,2.0,,,
4289,SRS731976,SRR1632855,2.0,,,
4290,SRS731976,SRR1632856,2.0,,,
4291,SRS731976,SRR1632857,2.0,,,
4292,SRS731976,SRR1632858,2.0,,,
4293,SRS731976,SRR1632859,2.0,,,
4294,SRS731976,SRR1632860,2.0,,,
4295,SRS731976,SRR1632861,2.0,,,
4296,SRS732091,SRR1632977,2.0,,,
4297,SRS732091,SRR1632978,2.0,,,
4298,SRS732091,SRR1632979,2.0,,,
4299,SRS732091,SRR1632980,2.0,,,
4300,SRS732091,SRR1632981,2.0,,,
4301,SRS732091,SRR1632982,2.0,,,
4302,SRS732092,SRR1632983,2.0,,,
4303,SRS732092,SRR1632984,2.0,,,
4304,SRS732092,SRR1632985,2.0,,,
4305,SRS732092,SRR1632986,2.0,,,
4306,SRS732092,SRR1632987,2.0,,,
4307,SRS732092,SRR1632988,2.0,,,
4308,SRS732093,SRR1632995,2.0,,,
4309,SRS732093,SRR1632996,2.0,,,
4310,SRS732093,SRR1632997,2.0,,,
4311,SRS732093,SRR1632998,2.0,,,
4312,SRS732093,SRR1632999,2.0,,,
4313,SRS732093,SRR1633000,2.0,,,
4314,SRS732094,SRR1633001,2.0,,,
4315,SRS732094,SRR1633002,2.0,,,
4316,SRS732094,SRR1633003,2.0,,,
4317,SRS732094,SRR1633004,2.0,,,
4318,SRS732094,SRR1633005,2.0,,,
4319,SRS732094,SRR1633006,2.0,,,
4320,SRS732095,SRR1632989,2.0,,,
4321,SRS732095,SRR1632990,2.0,,,
4322,SRS732095,SRR1632991,2.0,,,
4323,SRS732095,SRR1632992,2.0,,,
4324,SRS732095,SRR1632993,2.0,,,
4325,SRS732095,SRR1632994,2.0,,,
4326,SRS732096,SRR1633007,2.0,,,
4327,SRS732096,SRR1633008,2.0,,,
4328,SRS732096,SRR1633009,2.0,,,
4329,SRS732096,SRR1633010,2.0,,,
4330,SRS732097,SRR1633011,2.0,,,
4331,SRS732097,SRR1633012,2.0,,,
4332,SRS732097,SRR1633013,2.0,,,
4333,SRS732097,SRR1633014,2.0,,,
4334,SRS732097,SRR1633015,2.0,,,
4335,SRS732097,SRR1633016,2.0,,,
4336,SRS732098,SRR1633021,2.0,,,
4337,SRS732098,SRR1633022,2.0,,,
4338,SRS732098,SRR1633023,2.0,,,
4339,SRS732098,SRR1633024,2.0,,,
4340,SRS732098,SRR1633025,2.0,,,
4341,SRS732098,SRR1633026,2.0,,,
4342,SRS732099,SRR1633017,2.0,,,
4343,SRS732099,SRR1633018,2.0,,,
4344,SRS732099,SRR1633019,2.0,,,
4345,SRS732099,SRR1633020,2.0,,,
4346,SRS732100,SRR1633027,2.0,,,
4347,SRS732100,SRR1633028,2.0,,,
4348,SRS732100,SRR1633029,2.0,,,
4349,SRS732100,SRR1633030,2.0,,,
4350,SRS732100,SRR1633031,2.0,,,
4351,SRS732100,SRR1633032,2.0,,,
4352,SRS732100,SRR1633033,2.0,,,
4353,SRS732138,SRR1633133,2.0,,,
4354,SRS732138,SRR1633134,2.0,,,
4355,SRS732138,SRR1633135,2.0,,,
4356,SRS732138,SRR1633136,2.0,,,
4357,SRS732138,SRR1633137,2.0,,,
4358,SRS732138,SRR1633138,2.0,,,
4359,SRS732138,SRR1633139,2.0,,,
4360,SRS732138,SRR1633140,2.0,,,
4361,SRS732138,SRR1633141,2.0,,,
4362,SRS732138,SRR1633142,2.0,,,
4363,SRS732138,SRR1633143,2.0,,,
4364,SRS732138,SRR1633144,2.0,,,
4365,SRS732138,SRR1633145,2.0,,,
4366,SRS732138,SRR1633146,2.0,,,
4367,SRS732139,SRR1633153,2.0,,,
4368,SRS732139,SRR1633154,2.0,,,
4369,SRS732139,SRR1633155,2.0,,,
4370,SRS732139,SRR1633156,2.0,,,
4371,SRS732139,SRR1633157,2.0,,,
4372,SRS732139,SRR1633158,2.0,,,
4373,SRS732140,SRR1633147,2.0,,,
4374,SRS732140,SRR1633148,2.0,,,
4375,SRS732140,SRR1633149,2.0,,,
4376,SRS732140,SRR1633150,2.0,,,
4377,SRS732140,SRR1633151,2.0,,,
4378,SRS732140,SRR1633152,2.0,,,
4379,SRS732141,SRR1633159,2.0,,,
4380,SRS732141,SRR1633160,2.0,,,
4381,SRS732141,SRR1633161,2.0,,,
4382,SRS732141,SRR1633162,2.0,,,
4383,SRS732141,SRR1633163,2.0,,,
4384,SRS732141,SRR1633164,2.0,,,
4385,SRS732141,SRR1633165,2.0,,,
4386,SRS732142,SRR1633166,2.0,,,
4387,SRS732142,SRR1633167,2.0,,,
4388,SRS732142,SRR1633168,2.0,,,
4389,SRS732142,SRR1633169,2.0,,,
4390,SRS732142,SRR1633170,2.0,,,
4391,SRS732142,SRR1633171,2.0,,,
4392,SRS732144,SRR1633172,2.0,,,
4393,SRS732144,SRR1633173,2.0,,,
4394,SRS732144,SRR1633174,2.0,,,
4395,SRS732144,SRR1633175,2.0,,,
4396,SRS732144,SRR1633176,2.0,,,
4397,SRS732144,SRR1633177,2.0,,,
SRS451417,,,,SRS451417,male ,antecubital crease 
SRS451418,,,,SRS451418,male ,back 
SRS451419,,,,SRS451419,male ,external auditory canal 
SRS451420,,,,SRS451420,male ,hypothenar palm 
SRS451421,,,,SRS451421,male ,retroauricular crease 
SRS451422,,,,SRS451422,male ,toeweb 
SRS451423,,,,SRS451423,male ,retroauricular crease 
SRS451424,,,,SRS451424,male ,toeweb 
SRS451425,,,,SRS451425,male ,antecubital crease 
SRS451426,,,,SRS451426,male ,glabella 
SRS451427,,,,SRS451427,male ,back 
SRS451428,,,,SRS451428,male ,hypothenar palm 
SRS451429,,,,SRS451429,male ,inguinal crease 
SRS451430,,,,SRS451430,male ,manubrium 
SRS451431,,,,SRS451431,male ,occiput 
SRS451432,,,,SRS451432,male ,plantar heel 
SRS451433,,,,SRS451433,male ,retroauricular crease 
SRS451434,,,,SRS451434,male ,toeweb 
SRS451435,,,,SRS451435,male ,volar forearm 
SRS451436,,,,SRS451436,male ,antecubital crease 
SRS451437,,,,SRS451437,male ,antecubital crease 
SRS451438,,,,SRS451438,male ,back 
SRS451439,,,,SRS451439,male ,external auditory canal 
SRS451440,,,,SRS451440,male ,glabella 
SRS451441,,,,SRS451441,male ,hypothenar palm 
SRS451442,,,,SRS451442,male ,hypothenar palm 
SRS451443,,,,SRS451443,male ,inguinal crease 
SRS451444,,,,SRS451444,male ,inguinal crease 
SRS451445,,,,SRS451445,male ,manubrium 
SRS451446,,,,SRS451446,male ,nare 
SRS451447,,,,SRS451447,male ,occiput 
SRS451448,,,,SRS451448,male ,plantar heel 
SRS451449,,,,SRS451449,male ,plantar heel 
SRS451450,,,,SRS451450,male ,retroauricular crease 
SRS451451,,,,SRS451451,male ,retroauricular crease 
SRS451452,,,,SRS451452,male ,toenail 
SRS451453,,,,SRS451453,male ,toeweb 
SRS451454,,,,SRS451454,male ,toeweb 
SRS451455,,,,SRS451455,male ,volar forearm 
SRS451456,,,,SRS451456,male ,volar forearm 
SRS451457,,,,SRS451457,female ,antecubital crease 
SRS451458,,,,SRS451458,female ,antecubital crease 
SRS451459,,,,SRS451459,female ,back 
SRS451460,,,,SRS451460,female ,external auditory canal 
SRS451461,,,,SRS451461,female ,glabella 
SRS451462,,,,SRS451462,female ,hypothenar palm 
SRS451463,,,,SRS451463,female ,hypothenar palm 
SRS451464,,,,SRS451464,female ,inguinal crease 
SRS451465,,,,SRS451465,female ,inguinal crease 
SRS451466,,,,SRS451466,female ,manubrium 
